fight_id,event_id,event_name,event_date,ufcstats_id,fighter_name,fighter_odds
4a704dae3091adaf,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,787bb1f087ccff8a,Ciryl Gane,-250
4a704dae3091adaf,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,2cd428e9606856fd,Jairzinho Rozenstruik,200
3a4e2dffcdd1c838,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,d802174b0c0c1f4e,Magomed Ankalaev,-310
3a4e2dffcdd1c838,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,1091d4d957141094,Nikita Krylov,250
f3ad8ad8d242678e,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,80d8aed0ca9b00f3,Montana De La Rosa,-125
f3ad8ad8d242678e,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,cc8c623cca88f54f,Mayra Bueno Silva,105
c2ee423d1f0b4f6f,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,6bd02119599741a4,Pedro Munhoz,115
c2ee423d1f0b4f6f,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,9c907996820d2d69,Jimmie Rivera,-135
6a0341234ecc4e87,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,7aa3d6964eff4877,Alex Caceres,-150
6a0341234ecc4e87,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,35b3772629e27a49,Kevin Croom,130
3eac2d47ac252f4b,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,d945aae53e3e54e6,Thiago Moises,180
3eac2d47ac252f4b,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,262a7d06203657e6,Alexander Hernandez,-220
a7315147a7022a93,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,4c2d90e335e6df19,Alexis Davis,185
a7315147a7022a93,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,70d2329a92864fdb,Sabina Mazo,-225
11a83369d49ad138,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,e7e01e266a9d4342,Ronnie Lawrence,-185
11a83369d49ad138,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,ed2a8cc402173781,Vince Cachero,155
bc86601cf781a89c,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,e4277e87a789d687,Dustin Jacoby,-165
bc86601cf781a89c,81b57acd6975ac06,UFC Fight Night: Rozenstruik vs. Gane,27-Feb-21,950d0ef5c17157c5,Maxim Grishin,140
b12bc15f384ecc42,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,d3df1add9d9a7efb,Derrick Lewis,325
b12bc15f384ecc42,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,fa6796c55d6c5440,Curtis Blaydes,-425
a4814d682954e8ab,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,3143bf892608139a,Yana Kunitskaya,235
a4814d682954e8ab,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,b9706f80d005036c,Ketlen Vieira,-290
82243207b4dfce87,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,34e516ab361afb1c,Darrick Minner,150
82243207b4dfce87,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,40093d1d2d78394e,Charles Rosa,-180
8f7328fe18806fb0,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,d0aaedcf7ccd0b45,Chris Daukaus,-210
8f7328fe18806fb0,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,98c23cb6da5b3352,Aleksei Oleinik,175
05ceb8b2f93993a6,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,547afe1017e72dbe,Phil Hawes,-125
05ceb8b2f93993a6,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,881bf86d4cba8578,Nassourdine Imavov,105
15b1c7ddc4415fdd,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,399afbabc02376b5,Tom Aspinall,-280
15b1c7ddc4415fdd,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,3738e68d2261e60f,Andrei Arlovski,230
931fd51ab69fb443,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,7026eca45f65377b,Jared Gordon,105
931fd51ab69fb443,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,0de720c0f1d4ab9c,Danny Chavez,-125
990c2378caec68d4,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,5fa2974cbd18e05c,John Castaneda,-130
990c2378caec68d4,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,fc9a9559a05f2704,Eddie Wineland,110
e175c1a0bff30187,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,902ec2cc48c8ae8a,Julian Erosa,125
e175c1a0bff30187,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,583ee11abddfc581,Nate Landwehr,-145
1d892fec31dc7ad7,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,04835018f90b118c,Casey O'Neill,-160
1d892fec31dc7ad7,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,122ac9b816d8b71c,Shana Dobson,135
b9cd4910f0ecff45,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,24656ef4d605c96f,Aiemann Zahabi,175
b9cd4910f0ecff45,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,dc3b9cf7641b7ab6,Drako Rodriguez,-210
c3b6aa47e7532a7b,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,e2f6b2769aaedd6c,Serghei Spivac,-265
c3b6aa47e7532a7b,bfe95ec546692b13,UFC Fight Night: Blaydes vs. Lewis,2/21/2021,2b68d9f125d07b42,Jared Vanderaa,215
be94e5b7a35ce5f2,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,f1b2aa7853d1ed6e,Kamaru Usman,-290
be94e5b7a35ce5f2,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,23024fdfc966410a,Gilbert Burns,235
25b8c932da5e91f4,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,e8b731feff72294b,Alexa Grasso,-115
25b8c932da5e91f4,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,6a740daf1b279661,Maycee Barber,-105
26fbf026beb8e9f8,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,8c0580d4fff106c1,Kelvin Gastelum,-200
26fbf026beb8e9f8,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,2e585c701f72fe55,Ian Heinisch,170
54e2490959f66dc2,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,5987b2458f4b5290,Ricky Simon,-260
54e2490959f66dc2,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,7be14eaed4c74856,Brian Kelleher,210
9201312dd860fa5a,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,d0e1b42d41dab603,Julian Marquez,-170
9201312dd860fa5a,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,c549573c0df4d676,Maki Pitolo,145
96b1430379c0694a,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,093e1f5bb73850be,Anthony Hernandez,385
96b1430379c0694a,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,260e9e0d4954aea6,Rodolfo Vieira,-520
8cf076524cad5a55,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,b1b0729d27936f2f,Belal Muhammad,-480
8cf076524cad5a55,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,e9213f53ddeca978,Dhiego Lima,360
17616514e8fdacb9,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,9673a497a9da119a,Polyana Viana,-110
17616514e8fdacb9,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,19b7738321cfae42,Mallory Martin,-110
f98e954823bd6e02,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,45f0cc9d18f35137,Chris Gutierrez,-130
f98e954823bd6e02,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,5f6f049d54728e88,Andre Ewell,110
357c5b86ec83b826,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,5eb50529a8418b77,Gabe Green,-135
357c5b86ec83b826,3f7c14c7eca7195d,UFC 258: Usman vs. Burns,13-Feb-21,8e382b585a92affe,Philip Rowe,115
8b9bdacca749ec90,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,279566840aa55bf2,Alexander Volkov,-180
8b9bdacca749ec90,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,b4ad3a06ee4d660c,Alistair Overeem,150
9ef858837dfc65eb,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,65f09bacd3957381,Cory Sandhagen,-355
9ef858837dfc65eb,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,f2688492b9a525a3,Frankie Edgar,285
f4fbb11055301e75,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,c47df9303d318c67,Clay Guida,170
f4fbb11055301e75,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,511e82663651438d,Michael Johnson,-200
2c81668d1459991f,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,a0f0004aadf10b71,Alexandre Pantoja,-110
2c81668d1459991f,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,5d1b7e3dd9e11074,Manel Kape,-110
bbade63ca780668f,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,08af939f41b5a57b,Beneil Dariush,-125
bbade63ca780668f,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,f53d4f21d1b5f2dc,Diego Ferreira,105
af8ea6db042674ef,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,687c15b2eddfaa63,Danilo Marques,195
af8ea6db042674ef,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,18b602842a24f7c5,Mike Rodriguez,-245
464cc19d42446da9,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,207773daeb4afa7b,Devonte Smith,-355
464cc19d42446da9,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,304a21d0595e1a08,Justin Jaynes,285
8c34e1e0d842618d,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,351c4ec637380ad5,Karol Rosa,-195
8c34e1e0d842618d,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,f9ab66e67240db7b,Joselyne Edwards,165
d65da3a3bc675449,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,e99821959a840bb8,Lara Procopio,100
d65da3a3bc675449,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,51018a31ddf31eb2,Molly McCann,-120
86d6e09932c5b551,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,a68575214ecad140,SeungWoo Choi,195
86d6e09932c5b551,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,52c2ae6d2f2d2613,Youssef Zalal,-245
eb4e9ec015533ab4,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,45e738622ea2c02c,Timur Valiev,-490
eb4e9ec015533ab4,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,ea3dcc417c322064,Martin Day,365
3ac61bcb406e1a0c,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,6d68c1afe954f121,Ode Osbourne,-195
3ac61bcb406e1a0c,a1153013cb5f628f,UFC Fight Night: Overeem vs. Volkov,6-Feb-21,c9587d81e1d33925,Jerome Rivera,165
3d3e7dc7b4bf2bc4,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,029eaff01e6bb8f0,Dustin Poirier,255
3d3e7dc7b4bf2bc4,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,f4c49976c75c5ab2,Conor McGregor,-315
a5075f4eaee6036f,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,193b9d1858bc4df3,Dan Hooker,-160
a5075f4eaee6036f,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,4b93a88f3b1de35b,Michael Chandler,135
c4ea3f6fae702459,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,f72465a784c1b084,Jessica Eye,110
c4ea3f6fae702459,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,12f91bfa8f1f723b,Joanne Calderwood,-130
65352221c0bfe52d,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,fccf811c1e8b01c7,Andrew Sanchez,165
65352221c0bfe52d,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,ea7e5bc78d9de658,Makhmud Muradov,-195
cd08b68f0bafafbf,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,cd2c4d30c6e13b47,Marina Rodriguez,285
cd08b68f0bafafbf,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,beecb672a279223e,Amanda Ribas,-355
99dbe9669f31ed91,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,eae48ff31db420c2,Arman Tsarukyan,-710
99dbe9669f31ed91,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,dccb63727f2f5f74,Matt Frevola,505
92f569a6d9374b86,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,0c6d9ea8306c029e,Brad Tavares,105
92f569a6d9374b86,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,52e76bb4b3e852f3,Antonio Carlos Junior,-125
83da743f6dda7dcc,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,3253b16d38ae087d,Julianna Pena,-105
83da743f6dda7dcc,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,7be74a12d7352df2,Sara McMann,-115
c597fd8bb66d54d8,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,749f572d1d3161fb,Khalil Rountree Jr.,-435
c597fd8bb66d54d8,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,6370c1c1e12723d5,Marcin Prachnio,335
f3ccbfd7036f3cf3,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,6fb1ba67bef41b37,Nik Lentz,505
f3ccbfd7036f3cf3,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,76e2870ffafbe38f,Movsar Evloev,-710
aaf45b095452be23,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,6d35bf94f7d30241,Amir Albazi,-115
aaf45b095452be23,4304992c2acc187b,UFC 257: Poirier vs. McGregor,23-Jan-21,55fa6ce3e522c8bb,Zhalgas Zhumagulov,-105
61bedad39b15db7a,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,c58f51dedb310998,Michael Chiesa,130
61bedad39b15db7a,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,84b3e7d38f2d2ec5,Neil Magny,-150
dd34dd337e637767,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,d317a5e2b3f88c5f,Warlley Alves,205
dd34dd337e637767,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,49ee5024966efc0d,Mounir Lazzez,-255
4f6d3cdf2c77fb57,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,f9d0cae37dabfafc,Ike Villanueva,-110
4f6d3cdf2c77fb57,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,acb36c908d415c4a,Vinicius Moreira,-110
a003e8305d4dbdc8,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,4498b382c65a7faa,Roxanne Modafferi,260
a003e8305d4dbdc8,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,36541f1e6c5d4955,Viviane Araujo,-320
57e784028ef2c17d,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,67c1d46f4ed16f9e,Matt Schnell,-105
57e784028ef2c17d,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,6e00cfffd54653c4,Tyson Nam,-115
d27ac1bc677b89cf,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,396fe87b84ac2e1c,Lerone Murphy,-340
d27ac1bc677b89cf,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,3a314d9fa7c6825d,Douglas Silva de Andrade,270
ac475de5a3d0d7e2,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,16690d100f995f8f,Omari Akhmedov,125
ac475de5a3d0d7e2,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,1588b787bda7b540,Tom Breese,-145
4abcf14faa7f92f2,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,5987b2458f4b5290,Ricky Simon,-510
4abcf14faa7f92f2,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,8765559b6a29a421,Gaetano Pirrello,380
ddbe6fd66d7f9e35,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,3cf18e01cb6cbde3,Su Mudaerji,-550
ddbe6fd66d7f9e35,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,79cb2a690b9ba5e8,Zarrukh Adashev,400
76b61ff4c9760f79,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,ce632027bf2a871b,Dalcha Lungiambula,-170
76b61ff4c9760f79,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,2ac4628c08ec5125,Markus Perez,145
4e451881e0e47b05,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,cdadae5363b66eef,Francisco Figueiredo,-150
4e451881e0e47b05,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,c9587d81e1d33925,Jerome Rivera,130
031e6624f96aceb8,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,fb3e61720be4690c,Mike Davis,-160
031e6624f96aceb8,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,f6ad6a1e4d600e0d,Mason Jones,135
11558384f80f6506,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,2b6fc1c02736833d,Umar Nurmagomedov,-530
11558384f80f6506,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,2f6a993c7f547c13,Sergey Morozov,390
ae38fb2a6b6a0cc1,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,9dedfdd91070ddd8,Victoria Leonardo,180
ae38fb2a6b6a0cc1,56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,1/20/2021,34ff304266360297,Manon Fiorot,-220
a4817b7e46028b4a,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,150ff4cc642270b9,Max Holloway,-160
a4817b7e46028b4a,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,751de04455cfaac0,Calvin Kattar,135
6b0da0b1cda7799f,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,f9f07bb5a43535ed,Carlos Condit,-210
6b0da0b1cda7799f,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,31123249b0bbf52e,Matt Brown,175
aeb7ff8ce6e1beac,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,6d1bffff14897645,Santiago Ponzinibbio,-350
aeb7ff8ce6e1beac,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,e64b96c07d7ce999,Li Jingliang,280
775c1f401815bbd8,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,b9437600497350f3,Joaquin Buckley,-290
775c1f401815bbd8,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,77d7295d1b22c694,Alessio Di Chirico,235
358f816aff469270,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,64facb6cc564262d,Punahele Soriano,145
358f816aff469270,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,866fd7b1a6c90e7f,Dusko Todorovic,-170
97ad63e644757cf4,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,fdbefee0827e1567,Wu Yanan,-110
97ad63e644757cf4,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,f9ab66e67240db7b,Joselyne Edwards,-110
0165bd3c26f0c076,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,a2ea77e974c5889f,Carlos Felipe,-200
0165bd3c26f0c076,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,e13abac8089a801a,Justin Tafa,170
3fcd53eb27945231,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,3bb2dc8e87b10a46,David Zawada,250
3fcd53eb27945231,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,abd5fb12437eda21,Ramazan Emeev,-310
97c80f69ac312030,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,539ed332b3078821,Sarah Moras,-190
97c80f69ac312030,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,9b7dfb3b7d99926a,Vanessa Melo,160
3d903bc35023f50a,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,637bd06c32219f0b,Jacob Kilburn,190
3d903bc35023f50a,307064d3e0f036c2,UFC Fight Night: Holloway vs. Kattar,1/16/2021,305d73ede05e31ad,Austin Lingo,-235
014f1da2083ca174,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,d0f3959b4a9747e6,Jose Aldo,-140
014f1da2083ca174,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,7c7332319c14094c,Marlon Vera,120
0fe4906754b2d0f9,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,6aae253467e8f9ce,Tafon Nchukwi,-335
0fe4906754b2d0f9,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,830f60497fab345a,Jamie Pickett,275
1c4602efe5587902,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,cbb682f5fcc44bfc,Anthony Pettis,-210
1c4602efe5587902,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,cdb96af67d096b1e,Alex Morono,175
3d35eb2d46bf74de,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,595db60957de51d3,Michel Pereira,105
3d35eb2d46bf74de,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,2558ae2e5671e318,Khaos Williams,-125
4cb249714ff56656,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,4234f0097c83fa62,Sijara Eubanks,-140
4cb249714ff56656,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,91dac5e69e28d5b5,Pannie Kianzad,120
62e6eadbb2805760,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,09e62c450e754913,Jimmy Flick,-157
62e6eadbb2805760,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,7f6ed67d3ed3c036,Cody Durden,137
8955ea3c7c332e6c,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,fea79f9bc8c68769,Marlon Moraes,-170
8955ea3c7c332e6c,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,05339613bf8e9808,Rob Font,150
8da75fd76a9b8e1d,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,de45aaae23dfa392,Christos Giagos,-345
8da75fd76a9b8e1d,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,40d8b74488743800,Carlton Minus,285
c7375d5db21cbaae,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,4a28cb716c19157a,Stephen Thompson,-103
c7375d5db21cbaae,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,b997be68943010fc,Geoff Neal,-117
cd150cd28738a7c5,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,c9cf753cfdf77fc2,Marcin Tybura,-110
cd150cd28738a7c5,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,85073dbd1be65ed9,Greg Hardy,-110
f004d3d50b78af50,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,483a953b18d73bb3,Deron Winn,160
f004d3d50b78af50,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,61fb8098ccf81c7f,Antonio Arroyo,-185
f2fb049980631302,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,38c7f72747f4f712,Gillian Robertson,-145
f2fb049980631302,e49c2db95e572dc8,UFC Fight Night: Thompson vs. Neal,12/19/2020,f7467152fd9f18a2,Taila Santos,125
022bdd58cc6e571d,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,d247691a6c0e9034,Cub Swanson,132
022bdd58cc6e571d,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,361d49960a196976,Daniel Pineda,-152
27200d53ba9020b8,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,7447e9f28508106a,Mackenzie Dern,-160
27200d53ba9020b8,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,7dda2cf308f24a02,Virna Jandiroba,140
33d52ac2d70b8415,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,971246648e162f0d,Chase Hooper,-310
33d52ac2d70b8415,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,d21113c9ff3788ae,Peter Barrett,255
4a172a5191cb8e60,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,3a46b268013afede,Kevin Holland,-135
4a172a5191cb8e60,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,7a703c565ccaa18f,Jacare Souza,115
5ddf45e816a50fac,d0d43cb9b14f231c,UFC 256: Figueiredo vs. Moreno,12/12/2020,31ef8b67e13495b3,Tecia Torres,-550
